Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
278	SubfieldSwap_HighDens_v1	UNCUED	0	45	45	1	9	66	68	95	102	138	210460556	237731645	200163579	539194015	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
279	SubfieldSwap_HighDens_v1	UNCUED	0	180	135	7	7	68	68	95	102	138	1995659827	1272657914	1380096924	176886450	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
280	SubfieldSwap_HighDens_v1	UNCUED	0	135	90	0	8	71	68	95	102	138	1606069087	1947353821	993174258	1564910593	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
281	SubfieldSwap_HighDens_v1	UNCUED	1	90	135	7	7	80	68	95	102	138	473531997	207438383	143526638	1854554119	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
282	SubfieldSwap_HighDens_v1	UNCUED	1	270	315	3	3	86	68	95	102	138	1388767004	102044697	2074004880	245069631	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
283	SubfieldSwap_HighDens_v1	CUED	1	45	45	1	9	76	68	95	102	138	1217872222	344562808	1944722932	1412345880	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
284	SubfieldSwap_HighDens_v1	UNCUED	1	45	180	6	4	95	68	95	102	138	431185427	298949591	82986238	1635622385	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
285	SubfieldSwap_HighDens_v1	CUED	1	90	90	0	8	121	68	95	102	138	1103892133	1349428567	1932256223	478941466	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
286	SubfieldSwap_HighDens_v1	UNCUED	0	0	90	0	8	83	68	95	102	138	643954606	579485648	1679874888	1951880284	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
287	SubfieldSwap_HighDens_v1	UNCUED	1	315	225	5	1	105	68	95	102	138	2095311840	359225274	1818213575	1981285500	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
288	SubfieldSwap_HighDens_v1	UNCUED	0	45	90	0	8	71	68	95	102	138	1102892212	641737593	554344564	1992684346	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
289	SubfieldSwap_HighDens_v1	UNCUED	0	315	270	4	2	87	68	95	102	138	1123404859	2023455866	2142752141	66251349	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
290	SubfieldSwap_HighDens_v1	CUED	0	90	90	0	8	71	68	95	102	138	951961197	1360081964	166699467	1953978656	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
291	SubfieldSwap_HighDens_v1	UNCUED	1	90	270	4	2	64	68	95	102	138	498234325	1443845341	1247802237	767449364	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
292	SubfieldSwap_HighDens_v1	UNCUED	0	45	45	1	9	68	68	95	102	138	840273890	709495388	2108322599	2061702510	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
293	SubfieldSwap_HighDens_v1	UNCUED	1	90	90	0	8	68	68	95	102	138	1914536240	1486413746	788245694	1167847523	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
294	SubfieldSwap_HighDens_v1	UNCUED	0	0	0	2	6	70	68	95	102	138	913119425	1212083722	1360485802	1895231514	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
295	SubfieldSwap_HighDens_v1	UNCUED	1	180	0	2	6	66	68	95	102	138	1753361616	95842908	1660225716	1516893316	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
296	SubfieldSwap_HighDens_v1	UNCUED	0	225	180	6	4	71	68	95	102	138	1993548355	882910124	1527799434	1329547600	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
297	SubfieldSwap_HighDens_v1	UNCUED	0	0	0	2	6	67	68	95	102	138	1818311538	1851427576	1692106935	1843474291	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
298	SubfieldSwap_HighDens_v1	CUED	1	135	180	6	4	67	68	95	102	138	2138446395	380100000	989739396	1619843489	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
299	SubfieldSwap_HighDens_v1	UNCUED	0	135	180	6	4	68	68	95	102	138	160482076	1766276150	993883007	1352152757	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
300	SubfieldSwap_HighDens_v1	UNCUED	0	135	225	5	1	66	68	95	102	138	1174876820	2015432209	1737735273	1464324211	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
301	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	86	68	95	102	138	1757982437	1106063568	302299866	1684606763	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
302	SubfieldSwap_HighDens_v1	UNCUED	0	0	0	2	6	91	68	95	102	138	928715007	246801911	1279679902	94221560	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
303	SubfieldSwap_HighDens_v1	UNCUED	0	315	315	3	3	152	68	95	102	138	1939299307	1243159575	868246102	1459846901	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
304	SubfieldSwap_HighDens_v1	UNCUED	1	225	90	0	8	72	68	95	102	138	1242264858	1439661246	1221881185	1719798941	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
305	SubfieldSwap_HighDens_v1	UNCUED	1	225	225	5	1	81	68	95	102	138	870211039	847152125	1997526347	1842103132	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
306	SubfieldSwap_HighDens_v1	UNCUED	0	180	0	2	6	76	68	95	102	138	604173265	1609861865	587986716	2001747960	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
307	SubfieldSwap_HighDens_v1	CUED	0	315	315	3	3	98	68	95	102	138	673927667	477494655	344495789	310995348	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
308	SubfieldSwap_HighDens_v1	UNCUED	1	315	270	4	2	73	68	95	102	138	1518636278	1705102504	225937950	13911219	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
309	SubfieldSwap_HighDens_v1	CUED	1	225	270	4	2	100	68	95	102	138	2120073676	1343630073	874023941	768438273	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
310	SubfieldSwap_HighDens_v1	UNCUED	1	0	315	3	3	83	68	95	102	138	1569142310	618247347	604781988	1948098420	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
311	SubfieldSwap_HighDens_v1	CUED	0	315	0	2	6	72	68	95	102	138	664724496	1504091704	214751659	878610228	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
312	SubfieldSwap_HighDens_v1	UNCUED	0	270	270	4	2	72	68	95	102	138	761787639	1719338252	533381872	1352103255	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
313	SubfieldSwap_HighDens_v1	CUED	0	180	180	6	4	71	68	95	102	138	1353568503	2128548299	2137190860	1049096993	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
314	SubfieldSwap_HighDens_v1	CUED	1	0	0	2	6	95	68	95	102	138	1920478475	1219533841	1378172200	2030879014	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
315	SubfieldSwap_HighDens_v1	CUED	1	45	45	1	9	67	68	95	102	138	1085514246	728949965	1310712792	1709985445	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
316	SubfieldSwap_HighDens_v1	UNCUED	0	180	135	7	7	95	68	95	102	138	1520611508	1200010544	863590994	1897652825	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
317	SubfieldSwap_HighDens_v1	UNCUED	0	45	90	0	8	116	68	95	102	138	1337436488	1209977542	1681377021	407470400	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
318	SubfieldSwap_HighDens_v1	UNCUED	0	90	180	6	4	80	68	95	102	138	351636973	179284518	1431649893	428937695	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
319	SubfieldSwap_HighDens_v1	UNCUED	1	225	180	6	4	75	68	95	102	138	1201613970	30514574	677875365	160496898	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
320	SubfieldSwap_HighDens_v1	CUED	1	225	180	6	4	81	68	95	102	138	1281009185	1732125749	300498890	1346295503	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
321	SubfieldSwap_HighDens_v1	UNCUED	1	180	45	1	9	118	68	95	102	138	105704715	1074696274	1812113520	1420167989	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
322	SubfieldSwap_HighDens_v1	UNCUED	1	180	180	6	4	72	68	95	102	138	2144788646	415391530	727719341	1565494690	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
323	SubfieldSwap_HighDens_v1	CUED	1	0	0	2	6	77	68	95	102	138	298398583	887938602	949094689	1989631502	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
324	SubfieldSwap_HighDens_v1	UNCUED	1	315	0	2	6	123	68	95	102	138	564921042	948450972	1793841003	1009211964	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
325	SubfieldSwap_HighDens_v1	CUED	0	180	0	2	6	63	68	95	102	138	1062796296	326490333	560206897	2009059213	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
326	SubfieldSwap_HighDens_v1	CUED	1	180	0	2	6	162	68	95	102	138	2094990159	1607566626	1453097868	29449554	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
327	SubfieldSwap_HighDens_v1	CUED	1	45	45	1	9	73	68	95	102	138	1353265752	1194500244	1898499792	732326586	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
328	SubfieldSwap_HighDens_v1	UNCUED	1	225	0	2	6	80	68	95	102	138	1134280731	1228431839	1937058010	1266002579	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
329	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	67	68	95	102	138	971134222	761163072	1825799194	969020898	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
330	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	77	68	95	102	138	716857214	935983186	1926400877	1878841436	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
331	SubfieldSwap_HighDens_v1	UNCUED	0	225	315	3	3	107	68	95	102	138	1681748453	273749414	54754999	1390704386	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
332	SubfieldSwap_HighDens_v1	UNCUED	1	90	0	2	6	107	68	95	102	138	1383233529	2066032728	1987910023	158797121	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
333	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	77	68	95	102	138	741528205	799413551	520540060	2075349788	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
334	SubfieldSwap_HighDens_v1	CUED	0	90	0	2	6	102	68	95	102	138	967316947	24889791	1614105431	1930847684	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
335	SubfieldSwap_HighDens_v1	UNCUED	1	225	225	5	1	78	68	95	102	138	5177817	249324719	557035711	2008160147	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
336	SubfieldSwap_HighDens_v1	UNCUED	1	180	180	6	4	71	68	95	102	138	1150975169	1768242265	534632219	412831671	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
337	SubfieldSwap_HighDens_v1	CUED	0	270	315	3	3	130	68	95	102	138	644334107	361270519	1871197335	478299861	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
338	SubfieldSwap_HighDens_v1	CUED	1	0	0	2	6	93	68	95	102	138	1731905670	69299248	1838671210	596476681	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
339	SubfieldSwap_HighDens_v1	CUED	1	135	180	6	4	92	68	95	102	138	312919888	1519267149	358743354	1492103346	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
340	SubfieldSwap_HighDens_v1	CUED	1	225	225	5	1	81	68	95	102	138	1256893016	546699423	266713752	1139238871	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
341	SubfieldSwap_HighDens_v1	CUED	0	225	315	3	3	80	68	95	102	138	819784442	228562033	591331630	1511051243	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
342	SubfieldSwap_HighDens_v1	CUED	1	0	45	1	9	82	68	95	102	138	1565668057	1141740219	1822987425	1909174553	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
343	SubfieldSwap_HighDens_v1	UNCUED	0	135	135	7	7	78	68	95	102	138	92356639	811516223	1153455115	983546185	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
344	SubfieldSwap_HighDens_v1	CUED	0	225	45	1	9	75	68	95	102	138	1455548851	1796349640	1630683369	753146738	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
345	SubfieldSwap_HighDens_v1	CUED	1	315	315	3	3	70	68	95	102	138	606074759	1210257006	1124551649	500137885	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
346	SubfieldSwap_HighDens_v1	CUED	0	90	0	2	6	72	68	95	102	138	1467811398	1146180088	1456866301	1397378737	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
347	SubfieldSwap_HighDens_v1	UNCUED	1	270	270	4	2	71	68	95	102	138	254712875	466306528	1497381496	178892335	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
348	SubfieldSwap_HighDens_v1	UNCUED	0	0	270	4	2	66	68	95	102	138	1599175443	1689945559	648542868	488125010	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
349	SubfieldSwap_HighDens_v1	CUED	1	90	90	0	8	72	68	95	102	138	39081452	529456459	1825110526	1760173321	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
350	SubfieldSwap_HighDens_v1	CUED	1	180	135	7	7	103	68	95	102	138	2135293634	1340324502	156428174	538838142	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
351	SubfieldSwap_HighDens_v1	CUED	1	90	90	0	8	67	68	95	102	138	2072264573	1255070351	463036286	737175735	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
352	SubfieldSwap_HighDens_v1	CUED	0	0	315	3	3	96	68	95	102	138	64253697	681145406	2005486287	113709825	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
353	SubfieldSwap_HighDens_v1	CUED	1	270	270	4	2	82	68	95	102	138	1931677711	1643333469	1868803121	632412797	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
354	SubfieldSwap_HighDens_v1	CUED	1	270	270	4	2	253	68	95	102	138	1600681443	1287409454	1330120047	1448042708	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
355	SubfieldSwap_HighDens_v1	UNCUED	1	225	270	4	2	81	68	95	102	138	6550654	217259069	437847454	1839019638	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
356	SubfieldSwap_HighDens_v1	CUED	1	45	90	0	8	77	68	95	102	138	1546895597	877433251	1051460884	1818180529	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
357	SubfieldSwap_HighDens_v1	CUED	0	270	0	2	6	101	68	95	102	138	1358533768	1387720310	1485080843	850399371	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
358	SubfieldSwap_HighDens_v1	UNCUED	0	45	45	1	9	73	68	95	102	138	127074150	1616713998	1703217979	399688753	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
359	SubfieldSwap_HighDens_v1	UNCUED	1	135	180	6	4	76	68	95	102	138	51845461	102715478	124343002	1840552067	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
360	SubfieldSwap_HighDens_v1	CUED	0	45	0	2	6	77	68	95	102	138	1450552656	1226510744	698950823	1296786137	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
361	SubfieldSwap_HighDens_v1	UNCUED	1	45	0	2	6	66	68	95	102	138	1469449391	1035906197	1465257308	814010368	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
362	SubfieldSwap_HighDens_v1	CUED	1	90	90	0	8	82	68	95	102	138	1131532116	427693386	1761685260	1752183353	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
363	SubfieldSwap_HighDens_v1	CUED	0	45	45	1	9	67	68	95	102	138	61690219	1366262222	1449932271	1720955582	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
364	SubfieldSwap_HighDens_v1	CUED	0	0	0	2	6	68	68	95	102	138	1666184412	701317373	237945550	1007621523	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
365	SubfieldSwap_HighDens_v1	UNCUED	0	315	180	6	4	76	68	95	102	138	658543788	1880785256	2014768424	413525473	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
366	SubfieldSwap_HighDens_v1	UNCUED	1	315	0	2	6	81	68	95	102	138	1227575062	1369401182	1213473141	1046108223	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
367	SubfieldSwap_HighDens_v1	CUED	0	45	0	2	6	116	68	95	102	138	597253664	193246614	1379858064	1167789057	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
368	SubfieldSwap_HighDens_v1	CUED	1	45	45	1	9	91	68	95	102	138	185463677	1480395236	1181193856	1899582624	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
369	SubfieldSwap_HighDens_v1	UNCUED	0	270	180	6	4	67	68	95	102	138	899052126	1147585383	962570228	798417907	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
370	SubfieldSwap_HighDens_v1	UNCUED	0	225	225	5	1	83	68	95	102	138	1121034137	302104853	814272842	722498657	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
371	SubfieldSwap_HighDens_v1	UNCUED	1	315	225	5	1	75	68	95	102	138	1098152890	885240656	225634874	1696415760	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
372	SubfieldSwap_HighDens_v1	CUED	1	45	225	5	1	73	68	95	102	138	891137451	1027156	1924472415	2098114475	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
373	SubfieldSwap_HighDens_v1	CUED	0	270	315	3	3	76	68	95	102	138	828162899	1307640485	1166648842	2021642670	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
374	SubfieldSwap_HighDens_v1	UNCUED	1	225	315	3	3	90	68	95	102	138	1955596511	875536392	212570396	1987077564	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
375	SubfieldSwap_HighDens_v1	CUED	0	90	0	2	6	130	68	95	102	138	2135518783	143000225	1590708650	1182248885	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
376	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	75	68	95	102	138	1969156908	153934620	2135649741	321161763	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
377	SubfieldSwap_HighDens_v1	CUED	1	315	270	4	2	77	68	95	102	138	832432401	2052760872	244137403	329474267	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
378	SubfieldSwap_HighDens_v1	CUED	0	315	270	4	2	78	68	95	102	138	1216054000	1886590854	853337286	1262752529	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
379	SubfieldSwap_HighDens_v1	CUED	1	135	135	7	7	63	68	95	102	138	942449106	1656403281	1629281926	277164046	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
380	SubfieldSwap_HighDens_v1	UNCUED	1	45	0	2	6	78	68	95	102	138	1946722844	661784990	864542546	1360015600	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
381	SubfieldSwap_HighDens_v1	CUED	0	315	315	3	3	77	68	95	102	138	1089194709	1397609828	1032236976	145944402	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
382	SubfieldSwap_HighDens_v1	UNCUED	1	225	225	5	1	76	68	95	102	138	950411617	403196063	1113081064	1270506981	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
383	SubfieldSwap_HighDens_v1	CUED	1	270	270	4	2	77	68	95	102	138	100513657	1729213162	1414068746	1162632493	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
384	SubfieldSwap_HighDens_v1	UNCUED	0	225	225	5	1	118	68	95	102	138	2057678021	1990436211	1654048533	756145991	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
385	SubfieldSwap_HighDens_v1	CUED	1	225	225	5	1	158	68	95	102	138	97848447	1440431714	388192221	74198447	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
386	SubfieldSwap_HighDens_v1	UNCUED	1	315	90	0	8	96	68	95	102	138	541194287	1628188673	1100474028	342334406	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
387	SubfieldSwap_HighDens_v1	UNCUED	0	0	225	5	1	65	68	95	102	138	769695014	657511624	1212419356	1714150013	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
388	SubfieldSwap_HighDens_v1	CUED	1	270	270	4	2	85	68	95	102	138	744067985	1330288417	622684958	1973511990	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
389	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	73	68	95	102	138	187540230	1368576796	550069067	1804077242	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
390	SubfieldSwap_HighDens_v1	CUED	0	225	45	1	9	71	68	95	102	138	1335083019	1460718890	836541583	2057378326	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
391	SubfieldSwap_HighDens_v1	CUED	0	45	90	0	8	75	68	95	102	138	185656017	1888050858	1827098794	1969001219	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
392	SubfieldSwap_HighDens_v1	CUED	1	270	90	0	8	80	68	95	102	138	1237024721	452126225	444182808	2112514688	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
393	SubfieldSwap_HighDens_v1	CUED	0	135	135	7	7	95	68	95	102	138	1726593480	1571714185	628641205	832738157	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
394	SubfieldSwap_HighDens_v1	UNCUED	1	90	90	0	8	97	68	95	102	138	1185901007	2091383212	437594877	86270725	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
395	SubfieldSwap_HighDens_v1	CUED	0	180	90	0	8	78	68	95	102	138	295524521	936496252	1326029561	1019157080	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
396	SubfieldSwap_HighDens_v1	UNCUED	1	0	90	0	8	65	68	95	102	138	13006779	491223920	691129898	1098795872	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
397	SubfieldSwap_HighDens_v1	CUED	1	225	225	5	1	76	68	95	102	138	1417832531	1082247456	1866020171	1106556914	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
398	SubfieldSwap_HighDens_v1	CUED	1	0	135	7	7	75	68	95	102	138	1099858078	1275913181	744888475	1036959977	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
399	SubfieldSwap_HighDens_v1	CUED	0	45	45	1	9	96	68	95	102	138	1753339119	830163328	170833936	1515147337	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
400	SubfieldSwap_HighDens_v1	CUED	0	0	45	1	9	71	68	95	102	138	2125591380	762249274	254327063	1372979262	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
401	SubfieldSwap_HighDens_v1	CUED	1	0	45	1	9	67	68	95	102	138	1378607410	1921747432	826785031	1694342546	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
402	SubfieldSwap_HighDens_v1	CUED	0	180	225	5	1	95	68	95	102	138	1629883519	1117415052	2035934201	2009183368	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
403	SubfieldSwap_HighDens_v1	UNCUED	1	45	225	5	1	70	68	95	102	138	157420623	1772588332	1644070434	484754582	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
404	SubfieldSwap_HighDens_v1	UNCUED	0	90	45	1	9	76	68	95	102	138	171363651	105241708	830103014	1810553702	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
405	SubfieldSwap_HighDens_v1	UNCUED	1	315	135	7	7	76	68	95	102	138	638963687	409481480	558986972	1491344551	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
406	SubfieldSwap_HighDens_v1	UNCUED	1	0	45	1	9	75	68	95	102	138	1763947897	1606748368	276953980	1728995890	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
407	SubfieldSwap_HighDens_v1	CUED	0	315	315	3	3	90	68	95	102	138	1600003524	904410004	418564508	270393026	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
408	SubfieldSwap_HighDens_v1	CUED	1	135	135	7	7	73	68	95	102	138	115113943	306212763	2056502596	567413690	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
409	SubfieldSwap_HighDens_v1	CUED	0	90	135	7	7	83	68	95	102	138	448184426	1161880790	1865254501	1558225862	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
410	SubfieldSwap_HighDens_v1	UNCUED	1	45	90	0	8	80	68	95	102	138	2084932493	1517785149	1950122197	987252838	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
411	SubfieldSwap_HighDens_v1	UNCUED	0	315	315	3	3	100	68	95	102	138	1285296582	2100954213	460624751	1786562034	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
412	SubfieldSwap_HighDens_v1	UNCUED	1	0	315	3	3	83	68	95	102	138	436003573	1157857940	1004729868	1080216099	G	N	Da			XR Controller	4E483D25	52D3C1E4	C06EAC7C			
413	SubfieldSwap_HighDens_v1	CUED	0	225	225	5	1	72	68	95	102	138	1534917337	1606415749	1436018196	531218869	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
414	SubfieldSwap_HighDens_v1	UNCUED	1	0	135	7	7	72	68	95	102	138	1999600852	194682709	142709994	330537507	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
415	SubfieldSwap_HighDens_v1	UNCUED	1	180	0	2	6	75	68	95	102	138	749621797	251312710	1836774531	1503186054	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
416	SubfieldSwap_HighDens_v1	CUED	1	90	90	0	8	82	68	95	102	138	1694186769	1707623633	950346626	253396341	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
417	SubfieldSwap_HighDens_v1	UNCUED	0	180	135	7	7	76	68	95	102	138	1963579382	1116038317	2021782247	539164107	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
418	SubfieldSwap_HighDens_v1	CUED	1	315	135	7	7	66	68	95	102	138	1053114039	721241628	1077374049	1860896317	G	N	N			XR Controller	8892A655	BBE350AC	C06EAC7C			
